dataset,technique,parameter_value,attribute,value,gt_count,llm_count,hallucinated_count
umdvsunc_D2O_basketball,Sequence Synopsis,20.0,umd offense,28,0.0,1.0,1.0
umdvsunc_D2O_basketball,Sequence Synopsis,25.0,made shot,19,0.0,1.0,1.0
umdvsunc_D2O_basketball,Sequence Synopsis,30.0,made shot,6,0.0,1.0,1.0
umdvsunc_D2O_basketball,Sequence Synopsis,30.0,umd offense,6,0.0,1.0,1.0
umdvsunc_D2O_basketball,Sequence Synopsis,30.0,umd offense,18,0.0,1.0,1.0
vast_1000,CoreFlow,5.0,entrance->ranger-base,2,0.0,1.0,1.0
vast_1000,CoreFlow,5.0,entrance->start,947,0.0,1.0,1.0
vast_1000,CoreFlow,5.0,exit->ranger-base,53,0.0,2.0,2.0
vast_1000,CoreFlow,10.0,entrance->exit,945,1.0,2.0,1.0
vast_1000,CoreFlow,10.0,entrance->start,947,0.0,1.0,1.0
vast_1000,CoreFlow,10.0,start->53,53,0.0,1.0,1.0
vast_1000,SentenTree,5.0,camping->ranger-base,53,0.0,1.0,1.0
vast_1000,SentenTree,5.0,entrance->start,53,0.0,1.0,1.0
vast_1000,SentenTree,5.0,gate->gate,51,1.0,3.0,2.0
vast_1000,SentenTree,5.0,general gate->general gate,18,0.0,1.0,1.0
vast_1000,SentenTree,5.0,general gate->general gate,60,1.0,2.0,1.0
vast_1000,SentenTree,5.0,general gate->general gate,66,0.0,1.0,1.0
vast_1000,SentenTree,5.0,general gate->general gate,78,0.0,1.0,1.0
vast_1000,SentenTree,5.0,general gate->general gate,91,0.0,1.0,1.0
vast_1000,SentenTree,5.0,general gate->general gate,161,0.0,1.0,1.0
vast_1000,SentenTree,5.0,general gate->ranger-stop,515,0.0,1.0,1.0
vast_1000,SentenTree,5.0,ranger-stop->general gate,57,0.0,1.0,1.0
vast_1000,SentenTree,5.0,ranger-stop->ranger-stop,38,0.0,1.0,1.0
vast_1000,SentenTree,5.0,ranger-stop->ranger-stop,642,0.0,1.0,1.0
vast_1000,SentenTree,5.0,start->camping,57,0.0,1.0,1.0
vast_1000,SentenTree,10.0,entrance->general gate,225,0.0,1.0,1.0
vast_1000,SentenTree,10.0,general gate->exit,637,0.0,1.0,1.0
vast_1000,SentenTree,10.0,general gate->general gate,134,1.0,2.0,1.0
vast_1000,SentenTree,15.0,entrance->exit,221,0.0,1.0,1.0
vast_1000,SentenTree,15.0,general gate->entrance,586,0.0,1.0,1.0
vast_1000,SentenTree,15.0,general gate->general gate,8,0.0,1.0,1.0
vast_1000,SentenTree,15.0,general gate->general gate,360,0.0,1.0,1.0
vast_1000,SentenTree,20.0,general gate->general gate,573,0.0,1.0,1.0
